transactie_id;datum;tijd;klant_id;postcode;gender;leeftijd;email;categorie;aantal_items;bedrag_excl_korting;korting;bedrag_totaal;betaalmethode;medewerker_id
TX000597;2025-12-10;10:34:39;K00628;5042;V;34;k00628@example.com;Dames;2;180,39;0;180,39;Pin;MW001
TX001703;2025-12-10;10:53:33;K00740;;;;;Heren;3;129,11;0;129,11;Creditcard;MW001
TX001490;2025-12-10;11:35:37;K00195;4001;V;38;k00195@example.com;Dames;4;292,65;0;292,65;Pin;MW001
TX001073;2025-12-10;11:41:55;K00482;4001;M;26;k00482@example.com;Dames;3;157,86;0;157,86;Creditcard;MW001
TX000466;2025-12-10;11:42:36;K00089;;;;;Heren;3;261,28;0;261,28;Creditcard;MW002
TX001912;2025-12-10;11:46:59;K00527;5038;V;34;k00527@example.com;Heren;2;218,8;0;218,8;Pin;MW001
TX001900;2025-12-10;11:59:48;K00416;5121;M;25;k00416@example.com;Accessoires;2;153,59;0;153,59;Pin;MW004
TX000203;2025-12-10;12:37:06;K00533;5017;M;39;k00533@example.com;Dames;4;415,24;0;415,24;Pin;MW004
TX000141;2025-12-10;13:03:21;K00774;5042;M;19;k00774@example.com;Heren;4;237,63;0;237,63;Pin;MW004
TX002185;2025-12-10;13:27:08;K00329;5017;M;26;k00329@example.com;Schoenen;3;330,47;0;330,47;Pin;MW004
TX001438;2025-12-10;14:20:07;K00616;;;;;Dames;2;183,19;0;183,19;Creditcard;MW001
TX000866;2025-12-10;14:27:13;K00645;4001;M;34;k00645@example.com;Dames;3;254,32;0;254,32;Pin;MW003
TX000632;2025-12-10;14:37:25;K00729;4001;V;52;k00729@example.com;Accessoires;3;123,29;0;123,29;Contant;MW003
TX002043;2025-12-10;14:37:35;K00583;5038;V;39;k00583@example.com;Dames;3;339,04;0;339,04;Contant;MW004
TX000882;2025-12-10;14:55:53;K00257;4001;V;26;k00257@example.com;Heren;3;140,59;0;140,59;Pin;MW004
TX000517;2025-12-10;15:53:55;K00775;;;;;Dames;1;105,97;15,06;90,91;Creditcard;MW003
TX001437;2025-12-10;16:17:18;K00367;5014;V;29;k00367@example.com;Accessoires;5;377,66;0;377,66;Creditcard;MW004
TX000926;2025-12-10;16:35:41;K00059;;;;;Heren;3;142,07;0;142,07;Pin;MW004
TX000830;2025-12-10;16:51:53;K00237;5014;V;38;k00237@example.com;Schoenen;3;252,16;0;252,16;Pin;MW002
TX000895;2025-12-10;16:53:51;K00774;4001;M;20;k00774@example.com;Schoenen;3;308,8;0;308,8;Pin;MW002
TX002025;2025-12-10;16:55:29;K00729;4001;V;22;k00729@example.com;Heren;2;169,45;23,56;145,89;Contant;MW004
TX002006;2025-12-10;16:58:39;K00486;;;;;Heren;2;205,21;0;205,21;Pin;MW004
TX002103;2025-12-10;17:00:21;K00539;5042;V;48;k00539@example.com;Heren;4;336,89;0;336,89;Pin;MW002
TX001952;2025-12-10;18:54:25;K00717;;;;;Sale;1;47,16;0;47,16;Pin;MW001
TX000115;2025-12-10;19:21:26;K00783;;;;;Dames;3;144,82;0;144,82;Pin;MW004
TX000668;2025-12-11;10:01:09;K00538;5017;V;27;k00538@example.com;Dames;4;208,5;0;208,5;Pin;MW002
TX000094;2025-12-11;10:17:14;K00455;;;;;Accessoires;2;51,35;0;51,35;Pin;MW002
TX002336;2025-12-11;10:19:55;K00490;4001;V;35;k00490@example.com;Heren;3;134,21;0;134,21;Pin;MW001
TX000196;2025-12-11;10:29:48;K00020;;;;;Heren;4;401,73;0;401,73;Creditcard;MW001
TX000923;2025-12-11;10:30:30;K00062;5042;V;21;k00062@example.com;Dames;3;195,96;0;195,96;Pin;MW004
TX001774;2025-12-11;10:35:49;K00382;5042;V;35;k00382@example.com;Heren;5;438,63;0;438,63;Pin;MW003
TX002376;2025-12-11;10:45:36;K00423;4818;M;18;k00423@example.com;Dames;3;120,55;10,09;110,46;Contant;MW002
TX001628;2025-12-11;10:49:26;K00645;;;;;Sale;3;133,43;0;133,43;Creditcard;MW002
TX002142;2025-12-11;10:59:52;K00570;;;;;Dames;4;436,67;0;436,67;Pin;MW002
TX000323;2025-12-11;11:03:58;K00540;5014;V;21;k00540@example.com;Sale;3;124,24;0;124,24;Pin;MW001
TX001064;2025-12-11;11:10:06;K00670;;;;;Dames;2;158,43;0;158,43;Creditcard;MW003
TX000430;2025-12-11;11:57:55;K00737;;;;;Dames;2;111,06;0;111,06;Pin;MW003
TX001965;2025-12-11;12:12:05;K00626;5025;M;51;k00626@example.com;Dames;3;333,07;0;333,07;Pin;MW001
TX000284;2025-12-11;12:37:37;K00538;4001;M;23;k00538@example.com;Dames;1;92,94;0;92,94;Contant;MW003
TX001752;2025-12-11;12:52:04;K00450;;;;;Accessoires;5;218,8;0;218,8;Creditcard;MW002
TX002012;2025-12-11;13:03:54;K00775;;;;;Dames;4;298,16;0;298,16;Contant;MW003
TX002101;2025-12-11;13:16:05;K00217;5262;V;35;k00217@example.com;Dames;5;419,53;0;419,53;Contant;MW001
TX000275;2025-12-11;14:00:11;K00009;4001;M;40;k00009@example.com;Heren;4;204,23;0;204,23;Creditcard;MW003
TX000478;2025-12-11;14:26:20;K00062;5042;M;31;k00062@example.com;Heren;5;462,3;0;462,3;Pin;MW004
TX001886;2025-12-11;14:28:20;K00791;5038;V;33;k00791@example.com;Heren;4;283,3;0;283,3;Pin;MW004
TX000898;2025-12-11;14:34:46;K00790;;;;;Dames;4;416,14;0;416,14;Pin;MW001
TX001822;2025-12-11;14:55:42;K00426;4001;V;32;k00426@example.com;Heren;3;133,52;0;133,52;Contant;MW003
TX001564;2025-12-11;15:18:49;K00430;;;;;Dames;2;111,2;0;111,2;Contant;MW003
TX000657;2025-12-11;15:50:25;K00611;;;;;Accessoires;2;120,51;0;120,51;Creditcard;MW002
TX002113;2025-12-11;15:54:51;K00767;4001;M;46;k00767@example.com;Heren;2;218,99;0;218,99;Pin;MW004
TX001022;2025-12-11;16:17:27;K00626;4001;V;22;k00626@example.com;Dames;2;219,02;0;219,02;Contant;MW004
TX002168;2025-12-11;16:45:37;K00253;5121;M;25;k00253@example.com;Dames;2;123,41;0;123,41;Creditcard;MW001
TX001221;2025-12-11;16:52:26;K00202;5042;V;42;k00202@example.com;Sale;2;73,14;0;73,14;Pin;MW003
TX002047;2025-12-11;17:02:40;K00097;;;;;Heren;1;94;0;94;Contant;MW003
TX002092;2025-12-11;17:04:45;K00373;5038;V;24;k00373@example.com;Heren;3;239,7;0;239,7;Pin;MW003
TX001976;2025-12-11;17:33:02;K00071;;;;;Dames;4;221,75;15,91;205,84;Pin;MW003
TX001811;2025-12-11;18:03:17;K00104;5025;V;64;k00104@example.com;Dames;2;189,49;0;189,49;Pin;MW002
TX000102;2025-12-11;18:20:55;K00199;;;;;Sale;2;59,65;0;59,65;Creditcard;MW001
TX001465;2025-12-11;18:53:38;K00613;;;;;Heren;2;150,28;0;150,28;Pin;MW003
TX002039;2025-12-11;19:43:27;K00400;4001;V;18;k00400@example.com;Heren;2;211,42;0;211,42;Contant;MW002
TX001930;2025-12-12;10:15:54;K00389;4001;M;31;k00389@example.com;Heren;4;181,1;0;181,1;Pin;MW001
TX000720;2025-12-12;10:20:43;K00155;;;;;Dames;3;171,48;0;171,48;Pin;MW002
TX002263;2025-12-12;10:22:41;K00525;;;;;Sale;2;40,34;0;40,34;Pin;MW004
TX001596;2025-12-12;10:26:53;K00721;5038;M;28;k00721@example.com;Dames;2;180,22;0;180,22;Creditcard;MW004
TX001896;2025-12-12;10:35:58;K00355;;;;;Accessoires;3;119,32;0;119,32;Contant;MW003
TX001989;2025-12-12;10:48:23;K00725;5121;V;22;k00725@example.com;Schoenen;5;420,77;0;420,77;Creditcard;MW004
TX002282;2025-12-12;11:03:39;K00634;5025;M;37;k00634@example.com;Dames;6;685,12;0;685,12;Pin;MW004
TX000131;2025-12-12;11:40:21;K00006;;;;;Dames;1;112,97;0;112,97;Pin;MW002
TX002173;2025-12-12;12:35:41;K00767;5038;M;30;k00767@example.com;Dames;3;290,15;0;290,15;Contant;MW003
TX000475;2025-12-12;12:59:53;K00725;;;;;Heren;2;133,17;12,78;120,39;Pin;MW002
TX002446;2025-12-12;13:21:51;K00670;;;;;Accessoires;3;74,56;10,11;64,45;Creditcard;MW001
TX000723;2025-12-12;13:38:53;K00716;;;;;Dames;4;403,8;0;403,8;Creditcard;MW002
TX001361;2025-12-12;13:56:57;K00313;4001;M;43;k00313@example.com;Heren;2;195,53;0;195,53;Pin;MW004
TX001857;2025-12-12;14:17:04;K00740;;;;;Dames;2;101,8;16,17;85,63;Creditcard;MW002
TX000408;2025-12-12;14:32:43;K00416;;;;;Heren;2;196;0;196;Pin;MW004
TX002310;2025-12-12;14:48:41;K00485;;;;;Accessoires;3;223,55;0;223,55;Contant;MW004
TX000028;2025-12-12;15:59:03;K00051;5042;M;18;k00051@example.com;Dames;6;687,17;0;687,17;Pin;MW001
TX002207;2025-12-12;16:30:36;K00350;;;;;Accessoires;1;30,56;1,78;28,78;Creditcard;MW004
TX001220;2025-12-12;17:47:27;K00686;;;;;Schoenen;2;182,57;0;182,57;Pin;MW003
TX002170;2025-12-12;19:28:55;K00100;4001;V;43;k00100@example.com;Schoenen;5;532,59;0;532,59;Pin;MW001
TX002375;2025-12-12;19:35:07;K00145;;;;;Heren;5;365,18;0;365,18;Contant;MW002
TX002330;2025-12-13;10:06:52;K00044;5042;V;24;k00044@example.com;Dames;3;158,79;0;158,79;Contant;MW001
TX001234;2025-12-13;10:10:47;K00468;5042;V;50;k00468@example.com;Heren;5;495,47;0;495,47;Contant;MW002
TX000554;2025-12-13;11:44:26;K00327;;;;;Accessoires;3;122,21;0;122,21;Pin;MW003
TX000347;2025-12-13;12:02:33;K00506;5038;V;19;k00506@example.com;Dames;3;240,39;0;240,39;Pin;MW001
TX000201;2025-12-13;12:22:05;K00645;5025;V;51;k00645@example.com;Heren;1;97,1;0;97,1;Contant;MW003
TX000600;2025-12-13;12:41:10;K00196;5038;M;24;k00196@example.com;Heren;5;335,08;0;335,08;Contant;MW002
TX000913;2025-12-13;13:12:16;K00192;5025;V;49;k00192@example.com;Sale;4;197,81;0;197,81;Pin;MW001
TX000859;2025-12-13;13:22:32;K00057;4001;V;50;k00057@example.com;Accessoires;2;62,76;0;62,76;Pin;MW001
TX001088;2025-12-13;13:30:01;K00092;5038;M;21;k00092@example.com;Heren;5;207,1;0;207,1;Creditcard;MW001
TX002353;2025-12-13;13:31:02;K00328;;;;;Dames;7;534,03;0;534,03;Pin;MW002
TX001184;2025-12-13;13:59:10;K00700;5038;V;42;k00700@example.com;Heren;5;239,06;22,14;216,92;Pin;MW002
TX001159;2025-12-13;14:36:18;K00544;4001;M;26;k00544@example.com;Dames;2;167,63;0;167,63;Pin;MW001
TX002237;2025-12-13;14:46:52;K00550;5025;M;35;k00550@example.com;Accessoires;2;130,9;0;130,9;Pin;MW004
TX000243;2025-12-13;15:13:31;K00069;;;;;Dames;1;62,21;0;62,21;Creditcard;MW001
TX002144;2025-12-13;15:21:14;K00015;;;;;Schoenen;4;484,87;0;484,87;Creditcard;MW004
TX001134;2025-12-13;15:54:54;K00336;;;;;Heren;2;209,81;0;209,81;Contant;MW004
TX001447;2025-12-13;16:16:39;K00181;;;;;Heren;3;218,75;0;218,75;Pin;MW001
TX001343;2025-12-13;16:42:43;K00657;5014;M;46;k00657@example.com;Schoenen;1;102,4;0;102,4;Pin;MW002
TX000613;2025-12-13;16:55:25;K00405;;;;;Sale;2;54,09;0;54,09;Pin;MW003
TX000836;2025-12-13;16:57:38;K00521;5042;V;30;k00521@example.com;Heren;4;318,19;0;318,19;Pin;MW004
TX001527;2025-12-13;17:12:18;K00292;5046;V;38;k00292@example.com;Dames;2;82,91;14,56;68,35;Creditcard;MW004
TX002398;2025-12-13;17:39:17;K00164;;;;;Accessoires;1;76,77;0;76,77;Contant;MW004
TX000054;2025-12-13;17:40:05;K00654;5017;V;20;k00654@example.com;Schoenen;1;88,74;0;88,74;Pin;MW002
TX000602;2025-12-13;19:08:08;K00190;5025;V;18;k00190@example.com;Dames;3;106,74;0;106,74;Pin;MW001
TX001916;2025-12-14;10:02:38;K00474;4818;V;36;k00474@example.com;Sale;8;157,28;0;157,28;Pin;MW002
TX000096;2025-12-14;10:15:22;K00486;;;;;Schoenen;3;335,92;0;335,92;Creditcard;MW001
TX000871;2025-12-14;10:20:55;K00400;;;;;Dames;3;260,56;0;260,56;Pin;MW001
TX000337;2025-12-14;10:35:44;K00162;4001;V;39;k00162@example.com;Dames;4;439,88;0;439,88;Contant;MW004
TX000919;2025-12-14;11:34:58;K00765;;;;;Dames;2;227,16;43,38;183,78;Pin;MW001
TX001888;2025-12-14;11:53:43;K00305;5038;M;29;k00305@example.com;Heren;3;238,68;0;238,68;Pin;MW003
TX000065;2025-12-14;11:59:39;K00157;5025;M;72;k00157@example.com;Dames;2;127,06;0;127,06;Pin;MW004
TX000006;2025-12-14;12:35:27;K00374;4001;M;31;k00374@example.com;Dames;2;224,58;0;224,58;Creditcard;MW003
TX000884;2025-12-14;13:15:05;K00429;;;;;Heren;4;253,44;0;253,44;Contant;MW003
TX001383;2025-12-14;13:22:01;K00439;5038;V;29;k00439@example.com;Dames;4;202,47;0;202,47;Pin;MW001
TX001639;2025-12-14;14:07:21;K00433;;;;;Accessoires;5;213,37;0;213,37;Pin;MW003
TX002138;2025-12-14;14:35:32;K00516;5042;M;32;k00516@example.com;Dames;2;123,78;0;123,78;Pin;MW004
TX000994;2025-12-14;14:51:01;K00029;;;;;Schoenen;2;143,17;0;143,17;Creditcard;MW003
TX002163;2025-12-14;16:19:24;K00627;5025;V;45;k00627@example.com;Heren;3;294,21;0;294,21;Pin;MW003
TX000753;2025-12-14;16:23:19;K00253;5121;M;44;k00253@example.com;Dames;2;202,72;28,58;174,14;Pin;MW001
TX000219;2025-12-14;16:27:38;K00002;4001;V;23;k00002@example.com;Accessoires;5;355,15;0;355,15;Pin;MW003
TX001288;2025-12-14;16:34:03;K00224;5025;V;26;k00224@example.com;Dames;7;587,05;0;587,05;Pin;MW003
TX000267;2025-12-14;16:52:09;K00090;;;;;Dames;4;258,83;0;258,83;Pin;MW001
TX001167;2025-12-14;18:32:50;K00782;;;;;Accessoires;1;68,99;0;68,99;Pin;MW004
TX002135;2025-12-15;10:01:16;K00779;4001;V;37;k00779@example.com;Heren;2;199,81;0;199,81;Pin;MW002
TX000198;2025-12-15;10:06:11;K00608;;;;;Dames;2;228,85;0;228,85;Pin;MW003
TX001621;2025-12-15;10:09:04;K00443;;;;;Accessoires;7;375,62;0;375,62;Pin;MW002
TX001599;2025-12-15;10:14:40;K00590;5025;V;64;k00590@example.com;Dames;3;201,82;0;201,82;Contant;MW002
TX001610;2025-12-15;10:17:31;K00191;4001;M;25;k00191@example.com;Sale;4;181,98;0;181,98;Pin;MW001
TX001058;2025-12-15;10:17:55;K00158;;;;;Schoenen;6;646,46;0;646,46;Pin;MW004
TX000438;2025-12-15;10:20:57;K00401;;;;;Sale;4;71,23;0;71,23;Pin;MW003
TX002487;2025-12-15;10:31:54;K00588;;;;;Heren;3;266,79;0;266,79;Pin;MW001
TX001281;2025-12-15;10:40:04;K00158;;;;;Schoenen;2;256,96;0;256,96;Contant;MW001
TX000317;2025-12-15;10:44:33;K00051;5046;V;31;k00051@example.com;Heren;4;329,93;0;329,93;Pin;MW004
TX002044;2025-12-15;10:51:05;K00266;5038;M;35;k00266@example.com;Dames;1;38,22;0;38,22;Pin;MW002
TX001164;2025-12-15;10:53:29;K00274;;;;;Dames;2;120,69;0;120,69;Pin;MW001
TX001999;2025-12-15;11:30:56;K00055;4001;M;35;k00055@example.com;Schoenen;3;220,9;0;220,9;Contant;MW003
TX001545;2025-12-15;12:13:40;K00743;;;;;Sale;5;96;0;96;Pin;MW003
TX002301;2025-12-15;12:50:41;K00375;;;;;Schoenen;2;183,24;0;183,24;Creditcard;MW004
TX000678;2025-12-15;13:13:11;K00556;;;;;Dames;4;472,05;0;472,05;Pin;MW001
TX001565;2025-12-15;13:32:25;K00521;4001;V;20;k00521@example.com;Schoenen;3;430,46;0;430,46;Pin;MW001
TX000241;2025-12-15;14:28:11;K00008;4001;V;39;k00008@example.com;Dames;1;58,27;0;58,27;Creditcard;MW002
TX002149;2025-12-15;15:36:08;K00354;5017;M;25;k00354@example.com;Heren;3;158,38;0;158,38;Contant;MW001
TX001748;2025-12-15;15:52:43;K00145;4001;M;33;k00145@example.com;Heren;2;148,83;0;148,83;Contant;MW001
TX002475;2025-12-15;15:59:45;K00565;5017;V;18;k00565@example.com;Dames;1;51,04;0;51,04;Pin;MW002
TX001699;2025-12-15;16:14:17;K00757;5038;V;38;k00757@example.com;Heren;2;216,59;0;216,59;Contant;MW003
TX002448;2025-12-15;16:16:52;K00070;;;;;Heren;2;180,47;0;180,47;Contant;MW003
TX000470;2025-12-15;17:40:51;K00743;;;;;Dames;2;231,25;0;231,25;Contant;MW001
TX001300;2025-12-15;19:10:01;K00013;;;;;Heren;3;248,96;0;248,96;Contant;MW001
TX002274;2025-12-15;19:35:30;K00638;;;;;Accessoires;2;48,2;0;48,2;Contant;MW001
TX000333;2025-12-16;10:05:06;K00382;;;;;Accessoires;2;142,24;10,34;131,9;Pin;MW002
TX002290;2025-12-16;10:19:01;K00544;5038;V;22;k00544@example.com;Heren;3;192,44;0;192,44;Creditcard;MW001
TX000529;2025-12-16;11:13:40;K00541;;;;;Accessoires;1;42,93;0;42,93;Pin;MW002
TX001948;2025-12-16;11:23:24;K00529;4001;V;31;k00529@example.com;Heren;2;89,46;0;89,46;Pin;MW004
TX000795;2025-12-16;11:29:46;K00377;5038;V;30;k00377@example.com;Schoenen;2;154,5;0;154,5;Pin;MW002
TX002073;2025-12-16;12:12:55;K00381;4001;V;31;k00381@example.com;Dames;1;37,08;0;37,08;Pin;MW001
TX001289;2025-12-16;12:41:34;K00602;5038;V;30;k00602@example.com;Accessoires;3;75,28;0;75,28;Contant;MW003
TX001462;2025-12-16;12:47:51;K00668;;;;;Dames;1;71,33;0;71,33;Contant;MW002
TX000791;2025-12-16;13:22:49;K00040;5046;M;24;k00040@example.com;Dames;3;288,6;54,9;233,7;Pin;MW002
TX000332;2025-12-16;13:24:46;K00611;;;;;Accessoires;1;69,73;0;69,73;Contant;MW004
TX000918;2025-12-16;13:36:44;K00385;;;;;Accessoires;5;295,06;0;295,06;Pin;MW003
TX001222;2025-12-16;14:11:11;K00394;5042;V;19;k00394@example.com;Sale;2;53,64;0;53,64;Pin;MW002
TX000279;2025-12-16;14:29:09;K00108;;;;;Sale;2;80,76;0;80,76;Pin;MW003
TX000038;2025-12-16;14:42:55;K00175;;;;;Dames;2;168,41;0;168,41;Pin;MW001
TX000485;2025-12-16;14:48:02;K00201;5014;V;28;k00201@example.com;Heren;3;132,62;0;132,62;Pin;MW003
TX001450;2025-12-16;15:04:19;K00645;5038;M;19;k00645@example.com;Accessoires;2;115,25;0;115,25;Contant;MW001
TX000770;2025-12-16;15:10:02;K00195;5046;V;26;k00195@example.com;Dames;4;434,78;0;434,78;Pin;MW001
TX000541;2025-12-16;15:18:13;K00415;5014;V;20;k00415@example.com;Accessoires;3;111,83;0;111,83;Creditcard;MW001
TX001978;2025-12-16;15:21:39;K00394;4818;V;22;k00394@example.com;Heren;3;123,64;0;123,64;Creditcard;MW004
TX001476;2025-12-16;15:23:46;K00467;5014;V;39;k00467@example.com;Accessoires;2;118,98;0;118,98;Contant;MW003
TX000213;2025-12-16;15:27:23;K00238;;;;;Dames;3;202,54;0;202,54;Contant;MW001
TX002415;2025-12-16;15:45:32;K00125;4001;V;32;k00125@example.com;Accessoires;2;73,07;0;73,07;Pin;MW004
TX000905;2025-12-16;16:22:10;K00429;;;;;Accessoires;2;78,76;0;78,76;Creditcard;MW001
TX001136;2025-12-16;16:30:18;K00351;5121;V;67;k00351@example.com;Dames;4;198,38;35,44;162,94;Pin;MW004
TX002322;2025-12-16;16:33:16;K00378;;;;;Dames;4;300,32;0;300,32;Pin;MW004
TX001290;2025-12-16;16:57:08;K00452;5046;M;62;k00452@example.com;Dames;2;139,16;0;139,16;Pin;MW003
TX000648;2025-12-16;17:23:46;K00198;4001;M;26;k00198@example.com;Dames;1;67,93;0;67,93;Pin;MW003
TX001314;2025-12-16;17:37:59;K00601;4001;M;50;k00601@example.com;Schoenen;4;442,58;0;442,58;Pin;MW003
TX000858;2025-12-16;17:39:49;K00063;4001;V;52;k00063@example.com;Heren;5;318,89;42,11;276,78;Contant;MW004
TX001214;2025-12-16;18:08:54;K00189;;;;;Dames;2;74,03;0;74,03;Pin;MW002
TX002337;2025-12-16;18:21:19;K00460;;;;;Heren;4;249,05;0;249,05;Creditcard;MW001
TX001919;2025-12-16;18:26:24;K00619;;;;;Sale;3;52,47;0;52,47;Creditcard;MW004
TX001795;2025-12-16;18:29:51;K00263;;;;;Dames;2;101,07;0;101,07;Pin;MW003
TX001057;2025-12-16;19:00:14;K00003;5038;V;35;k00003@example.com;Accessoires;3;159,11;0;159,11;Contant;MW001
TX002251;2025-12-16;19:17:57;K00732;;;;;Dames;3;167,7;0;167,7;Pin;MW001
TX000056;2025-12-16;19:27:19;K00038;;;;;Accessoires;1;47,14;0;47,14;Pin;MW002
TX001791;2025-12-17;10:14:27;K00549;;;;;Accessoires;2;76,17;9,94;66,23;Pin;MW001
TX002046;2025-12-17;10:20:30;K00442;;;;;Dames;1;50,39;0;50,39;Creditcard;MW004
TX000989;2025-12-17;10:20:41;K00667;4001;M;36;k00667@example.com;Heren;2;199,02;15,53;183,49;Creditcard;MW003
TX001322;2025-12-17;10:25:04;K00448;;;;;Heren;3;164,37;0;164,37;Creditcard;MW004
TX000891;2025-12-17;10:41:38;K00623;5014;V;20;k00623@example.com;Heren;5;505,49;0;505,49;Contant;MW002
TX000023;2025-12-17;10:41:48;K00084;5025;V;41;k00084@example.com;Heren;2;196,94;0;196,94;Creditcard;MW003
TX001827;2025-12-17;10:55:25;K00331;;;;;Dames;2;221,53;13,83;207,7;Contant;MW004
TX000903;2025-12-17;11:31:07;K00330;;;;;Schoenen;1;102,13;0;102,13;Contant;MW003
TX000480;2025-12-17;12:46:59;K00714;;;;;Accessoires;2;110,55;0;110,55;Contant;MW004
TX000785;2025-12-17;12:49:38;K00192;;;;;Accessoires;4;98,98;0;98,98;Creditcard;MW001
TX001887;2025-12-17;13:00:58;K00772;5025;V;43;k00772@example.com;Dames;3;257,54;0;257,54;Pin;MW001
TX000318;2025-12-17;13:14:58;K00096;5038;V;33;k00096@example.com;Dames;5;303,49;0;303,49;Pin;MW004
TX000091;2025-12-17;13:22:53;K00140;;;;;Heren;2;199,1;0;199,1;Creditcard;MW001
TX000097;2025-12-17;13:55:41;K00771;5042;M;42;k00771@example.com;Dames;4;409,97;0;409,97;Pin;MW004
TX001763;2025-12-17;14:15:32;K00295;5014;M;51;k00295@example.com;Dames;1;85,85;0;85,85;Pin;MW004
TX002139;2025-12-17;14:16:49;K00160;;;;;Accessoires;2;77,72;0;77,72;Pin;MW002
TX000557;2025-12-17;14:18:08;K00021;;;;;Dames;4;294,83;0;294,83;Pin;MW003
TX002014;2025-12-17;14:38:24;K00667;;;;;Dames;4;169,74;0;169,74;Contant;MW004
TX002436;2025-12-17;14:59:49;K00691;5025;M;43;k00691@example.com;Dames;2;202,51;0;202,51;Pin;MW001
TX000146;2025-12-17;15:19:30;K00266;4001;M;26;k00266@example.com;Dames;4;438,34;0;438,34;Pin;MW001
TX000368;2025-12-17;15:46:26;K00087;4001;V;38;k00087@example.com;Heren;2;197,55;0;197,55;Pin;MW003
TX001660;2025-12-17;15:47:30;K00462;;;;;Accessoires;4;249,85;0;249,85;Creditcard;MW002
TX000154;2025-12-17;16:05:50;K00327;;;;;Dames;2;209,18;0;209,18;Pin;MW003
TX002098;2025-12-17;16:15:43;K00293;4001;V;18;k00293@example.com;Dames;3;241,56;0;241,56;Creditcard;MW004
TX001127;2025-12-17;17:01:34;K00454;5025;V;37;k00454@example.com;Schoenen;1;96,26;0;96,26;Contant;MW003
TX001537;2025-12-17;17:24:11;K00215;5042;V;39;k00215@example.com;Dames;4;234,46;0;234,46;Creditcard;MW002
TX000130;2025-12-17;18:04:28;K00649;5042;V;18;k00649@example.com;Dames;1;117,25;0;117,25;Pin;MW004
TX000322;2025-12-17;19:35:31;K00551;5014;M;19;k00551@example.com;Heren;3;127,98;0;127,98;Pin;MW004
TX000765;2025-12-18;10:08:37;K00063;;;;;Dames;1;36,42;0;36,42;Pin;MW002
TX002257;2025-12-18;10:16:35;K00142;;;;;Accessoires;4;247,53;0;247,53;Pin;MW003
TX000702;2025-12-18;10:56:56;K00519;4001;M;22;k00519@example.com;Schoenen;2;281,23;0;281,23;Pin;MW001
TX002067;2025-12-18;11:30:51;K00282;4001;V;54;k00282@example.com;Dames;2;228,61;0;228,61;Pin;MW003
TX000514;2025-12-18;11:36:25;K00098;4001;M;19;k00098@example.com;Heren;2;156,5;0;156,5;Contant;MW001
TX001189;2025-12-18;11:47:32;K00627;4001;V;52;k00627@example.com;Dames;5;397,14;0;397,14;Pin;MW003
TX001893;2025-12-18;12:13:34;K00198;;;;;Heren;3;326,34;0;326,34;Creditcard;MW002
TX000634;2025-12-18;12:29:34;K00370;5121;V;29;k00370@example.com;Sale;4;158,83;0;158,83;Pin;MW003
TX001648;2025-12-18;13:04:50;K00301;4001;M;20;k00301@example.com;Heren;3;260,47;0;260,47;Creditcard;MW004
TX001796;2025-12-18;13:32:36;K00380;4001;M;31;k00380@example.com;Heren;2;90,38;0;90,38;Creditcard;MW003
TX001421;2025-12-18;14:13:09;K00363;;;;;Dames;1;87,88;0;87,88;Creditcard;MW001
TX000807;2025-12-18;14:17:42;K00087;5038;V;54;k00087@example.com;Heren;2;88,81;0;88,81;Pin;MW004
TX002482;2025-12-18;14:19:13;K00473;;;;;Dames;2;130,2;0;130,2;Pin;MW003
TX001197;2025-12-18;14:28:28;K00720;5042;V;20;k00720@example.com;Heren;3;295,17;58,47;236,7;Pin;MW004
TX000346;2025-12-18;14:30:18;K00771;5038;V;18;k00771@example.com;Dames;5;467,42;0;467,42;Pin;MW001
TX002178;2025-12-18;14:35:11;K00217;;;;;Schoenen;7;1018,71;0;1018,71;Pin;MW003
TX001616;2025-12-18;14:50:23;K00727;;;;;Heren;1;72,62;0;72,62;Pin;MW002
TX000179;2025-12-18;15:25:29;K00608;;;;;Heren;2;180,22;17,43;162,79;Contant;MW004
TX000596;2025-12-18;15:26:57;K00086;;;;;Heren;3;138,44;0;138,44;Pin;MW004
TX001258;2025-12-18;15:33:35;K00057;5038;V;34;k00057@example.com;Heren;2;135,79;0;135,79;Pin;MW004
TX000501;2025-12-18;15:54:05;K00682;;;;;Dames;4;314,18;43,72;270,46;Pin;MW003
TX002007;2025-12-18;15:58:33;K00201;4001;M;34;k00201@example.com;Dames;7;706,75;0;706,75;Pin;MW004
TX002320;2025-12-18;16:41:13;K00388;;;;;Dames;4;392,71;0;392,71;Pin;MW001
TX001571;2025-12-18;16:49:59;K00773;;;;;Accessoires;3;89,13;0;89,13;Pin;MW002
TX000223;2025-12-18;16:57:45;K00216;;;;;Dames;1;86,22;0;86,22;Pin;MW004
TX001883;2025-12-19;10:03:14;K00654;5014;M;37;k00654@example.com;Accessoires;3;55,73;0;55,73;Pin;MW004
TX001552;2025-12-19;10:20:43;K00446;5025;M;31;k00446@example.com;Heren;1;104,86;0;104,86;Pin;MW004
TX000204;2025-12-19;10:33:35;K00438;5014;V;43;k00438@example.com;Dames;3;129,41;0;129,41;Pin;MW002
TX001623;2025-12-19;10:39:57;K00614;;;;;Heren;3;215,53;0;215,53;Creditcard;MW002
